694808411230334976,Visiting Agripower systems again next week.Follow #agripower to see pics and videos  #greenenergy #cleanenergy https://t.co/I1L7Zwjcuz,2686526684,Agripower Pacific,"Honolulu, HI",null,2016-02-03 9:03,,
694808387352014848,RT @geekgoesgreen: https://t.co/PfnRDdj40P You CAN escape the energy companies - this guy is 100% off grid #greenenergy #green https://t.co\u2026,606949600,Green Energy,"Park City, UT",null,2016-02-03 9:03,,
694806301650477056,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,4325633652,BJP G Murugadassan,"Pondicherry, India",null,2016-02-03 8:55,,
694806153667043328,RT @bjpkamal: Retweeted Ketan Sheth (@ketan72):\n\nDelhi railway station will now have a waste-to-energy unit #greenenergy... https://t.co/n7\u2026,4325633652,BJP G Murugadassan,"Pondicherry, India",null,2016-02-03 8:54,,
694803850486751233,"RT @IndustryKE: Rift Valley is a large source of geothermal power,making Kenya the 8th largest producer in the world #GreenEnergy https://t\u2026",4871322394,Esther osano,,null,2016-02-03 8:45,,
694802486956310528,"RT @IndustryKE: Rift Valley is a large source of geothermal power,making Kenya the 8th largest producer in the world #GreenEnergy https://t\u2026",2547624229,David Ong'olo,"Nairobi, Kenya",null,2016-02-03 8:39,,
694802009485119488,HSB's Paul Cullum spoke to @insurance_day about using innovation to secure the future for #greenenergy projects. https://t.co/pdo8HR77Zp,2865405802,HSBEngineeringInsur,UK & Ireland,null,2016-02-03 8:38,,
694801946981617664,RT @IndustryKE: Renewable energy will fuel our industrial sector #GreenEnergy @energy_ke @ketercharles @KenGenKenya @KAM_kenya,1284154825,ActionGreenForTrade,"Nairobi, Kenya",null,2016-02-03 8:37,,
694800678464667652,"RT @IndustryKE: Rift Valley is a large source of geothermal power,making Kenya the 8th largest producer in the world #GreenEnergy https://t\u2026",875629885,KenGenKenya,Kenya,null,2016-02-03 8:32,,
694800321307086848,"RT @IndustryKE: Rift Valley is a large source of geothermal power,making Kenya the 8th largest producer in the world #GreenEnergy https://t\u2026",1973735958,moh'd Alinur,Nairobi,null,2016-02-03 8:31,,
694800066201022464,RT @EKOORIOT: @backercamp Spiceup your #smarthome with #greenenergy powered proximity beacons from EKOOR https://t.co/I2FlJ7ncxH,2835024523,BackerClub,BackerVille,null,2016-02-03 8:30,,
694800008743358464,https://t.co/PfnRDdj40P You CAN escape the energy companies - this guy is 100% off grid #greenenergy #green https://t.co/aWaQvv3oTb,2645516899,Green Geek,,null,2016-02-03 8:30,,
694799970252251136,"RT @IndustryKE: Rift Valley is a large source of geothermal power,making Kenya the 8th largest producer in the world #GreenEnergy https://t\u2026",1632238074,Pamela Rita Kiarie,Kenya,null,2016-02-03 8:29,,
694799613002420224,"Rift Valley is a large source of geothermal power,making Kenya the 8th largest producer in the world #GreenEnergy https://t.co/iZg1AdzAli",2162382852,IndustryKE,Kenya,null,2016-02-03 8:28,,
694799285678899201,RT @IndustryKE: #GreenEnergy gives us a comparative advantage in a world where more than 25% of emissions are caused by the energy sector @\u2026,1691323854,Kanyi Joseph,"Nairobi, Kenya",null,2016-02-03 8:27,,
694798443202633728,RT @IndustryKE: #GreenEnergy gives us a comparative advantage in a world where more than 25% of emissions are caused by the energy sector @\u2026,875629885,KenGenKenya,Kenya,null,2016-02-03 8:23,,
694798434960826368,RT @IndustryKE: Renewable energy will fuel our industrial sector #GreenEnergy @energy_ke @ketercharles @KenGenKenya @KAM_kenya,1147346131,KAM,"Nairobi, Kenya",null,2016-02-03 8:23,,
694798383387709440,RT @IndustryKE: #GreenEnergy gives us a comparative advantage in a world where more than 25% of emissions are caused by the energy sector @\u2026,4523876080,abdiqaadirlamar,Arsenal,null,2016-02-03 8:23,,
694798112146264064,RT @IndustryKE: Renewable energy will fuel our industrial sector #GreenEnergy @energy_ke @ketercharles @KenGenKenya @KAM_kenya,875629885,KenGenKenya,Kenya,null,2016-02-03 8:22,,
694797320836272128,#GreenEnergy gives us a comparative advantage in a world where more than 25% of emissions are caused by the energy sector @KenGenKenya,2162382852,IndustryKE,Kenya,null,2016-02-03 8:19,,
694796789136891905,"Day job, \n\n#greenearth #solarsystem #solarpv #solarpvsystem #greenenergy #solarsense #love\u2026 https://t.co/DHGpvxuxjN https://t.co/SP21QJI92H",2229533502,Green Power Monitor,,null,2016-02-03 8:17,,
694796577144225792,Renewable energy will fuel our industrial sector #GreenEnergy @energy_ke @ketercharles @KenGenKenya @KAM_kenya,2162382852,IndustryKE,Kenya,null,2016-02-03 8:16,,
694793141245726720,Love #earth the way you love your life. #GreenEnergy https://t.co/rW3TlEKl5Z,2231292343,GreenEnergy SCOTLAND,Scotland ,null,2016-02-03 8:02,,
694787089766809600,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,113599104,#bechara ziddi jawan,mumbai,null,2016-02-03 7:38,,
694785760088694784,Visiting Agripower next week #agripower to see pics &amp; videos #greenenergy #waste Help and earn finder's fee https://t.co/Drt0Y5lkjK,2686526684,Agripower Pacific,"Honolulu, HI",null,2016-02-03 7:33,,
694785503942565888,RT greenpwrmonitor Solar Consoles !! #solarpv #solara #solarenergy #greenenergy #buildinggreen #greenenergy #\u2026 \u2026 https://t.co/lzlxB7hywE,3091964034,Solar Solutions Team,"Brentwood, CA",null,2016-02-03 7:32,,
694781722559389697,Solar Consoles !! #solarpv #solara #solarenergy #greenenergy #buildinggreen #greenenergy #\u2026 https://t.co/ITuCFsmhQ8 https://t.co/ZqhxqCwZgu,2229533502,Green Power Monitor,,null,2016-02-03 7:17,,
694778319091417088,Renewable energy to power darkest provinces: Minister - Jakarta Post \u2604 #vrai777 \u26f1 $v \u2105 #GreenEnergy \u26c5 https://t.co/D1eLeD9GK5,4758506988,#Trending #Tech,,null,2016-02-03 7:03,,
694778317409533952,Lack of ethanol support doesn't stop Cruz in Iowa - Pawtucket Times \u2604 #vrai777 \u26f1 $v \u2105 #GreenEnergy \u26c5 https://t.co/ONlPkp2cOi,4758506988,#Trending #Tech,,null,2016-02-03 7:03,,
694777885995827200,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,2392467806,Manish mehta,,null,2016-02-03 7:02,,
694776096571662336,A revolutionary building block that is changing the way we build and live. Check out https://t.co/IoTTnLAD5J #greenenergy,2376573001,ReadyFundGo,Global,null,2016-02-03 6:55,,
694772977385078785,RT @geekgoesgreen: https://t.co/PfnRDdj40P You CAN escape the energy companies - this guy is 100% off grid #greenenergy #green https://t.co\u2026,157584186,Loura Ellen Greenlee,Eugene Oregon,null,2016-02-03 6:42,,
694772207973568512,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,4696158254,parampuneet narang,,null,2016-02-03 6:39,,
694768811279458304,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,376723532,Sunny Singh,India,null,2016-02-03 6:26,,
694766636310663168,#greenenergy Green Energy Technology January revenues hit 57-month high - Digitimes https://t.co/6gvhSgOatV,75054204,GreenerEdgeWebDesign,MO,null,2016-02-03 6:17,,
694762718247718913,ADM Studies Options for Corn Dry Mills as Ethanol Margins Slump - Bloomberg \u2604 #vrai777 \u26f1 $v \u2105 #GreenEnergy \u26c5 https://t.co/U3m2QDF4jW,4758506988,#Trending #Tech,,null,2016-02-03 6:01,,
694758103783464960,RT @DESTONIA: Who said #entrepreneurship was easy?#faith #teamglory #DebtFree #itworks #lifestyle #healthyeating #greenenergy https://t.co/\u2026,50889806,Michael P Adams,"Jackson, Wyoming",null,2016-02-03 5:43,,
694754710729945088,https://t.co/PfnRDdj40P You CAN escape the energy companies - this guy is 100% off grid #greenenergy #green https://t.co/vIr9qBRcGP,2645516899,Green Geek,,null,2016-02-03 5:30,,
694753915066306560,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,2584122582,Sarang Chaudhari,Mumbai,null,2016-02-03 5:26,,
694753101975162880,RT @agripowerphm: Visiting Agripower systems again next week.Follow #agripower to see pics and videos  #greenenergy #cleanenergy https://t.\u2026,93505049,Ban Report Cards,Canada,null,2016-02-03 5:23,,
694751806358839296,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,120685597,MD,,null,2016-02-03 5:18,,
694748781452009472,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,1090948867,Surinder Sharma,Progressive Bharat under NaMo,null,2016-02-03 5:06,,
694748528178913280,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,2284623672,\u0905\u092e\u093f\u0924 \u0915\u0941\u092e\u093e\u0930,India,null,2016-02-03 5:05,,
694748457618247680,RT @Eleanor_McEvoy: #GreenEnergy https://t.co/44sV3y26ok,519983462,Mohsin Alvi,Islamabad Pakistan,null,2016-02-03 5:05,,
694747570933993472,Renewable energy forecast to grow 9 percent in 2016 - FuelFix (blog) \u2604 #vrai777 \u26f1 $v \u2105 #GreenEnergy \u26c5 https://t.co/KoSb1HUhqU,4758506988,#Trending #Tech,,null,2016-02-03 5:01,,
694747569000484872,Georgia Power's Plan To Slow Renewable Energy Growth - WABE 90.1 FM \u2604 #vrai777 \u26f1 $v \u2105 #GreenEnergy \u26c5 https://t.co/oP1T50w4Wt,4758506988,#Trending #Tech,,null,2016-02-03 5:01,,
694747567687651328,Renewable energy players form association - NewsDay \u2604 #vrai777 \u26f1 $v \u2105 #GreenEnergy \u26c5 https://t.co/gLBfDtvYbl,4758506988,#Trending #Tech,,null,2016-02-03 5:01,,
694747005134860289,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,254157922,Shaili,new delhi,null,2016-02-03 4:59,,
694743979472990209,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,120730506,Harish Bakshi,new delhi,null,2016-02-03 4:47,,
694743289921015808,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,3328235088,mourya raj sing,,null,2016-02-03 4:44,,
694742250450890752,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,101721065,AMIT SRIVASTAVA,,null,2016-02-03 4:40,,
694741523666055168,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,142208895,BAMBAM KUMAR,INDIA,null,2016-02-03 4:37,,
694741025697304577,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,46084824,Sathish,Bangalore,null,2016-02-03 4:35,,
694739989402370048,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,3146034464,Mukesh,,null,2016-02-03 4:31,,
694739091951210496,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,78060329,Ravindra,"Singapore / Hyderabad, India",null,2016-02-03 4:28,,
694738860945715201,Retweeted Ketan Sheth (@ketan72):\n\nDelhi railway station will now have a waste-to-energy unit #greenenergy... https://t.co/n7FVslDgmb,2681748822,Kamal sharma,Kolkata,null,2016-02-03 4:27,,
694738769690259460,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,2681748822,Kamal sharma,Kolkata,null,2016-02-03 4:26,,
694737671999078400,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,731019582,Satish Agarwal,,null,2016-02-03 4:22,,
694736837995134976,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,1671702336,jeevak chandrayan,patna,null,2016-02-03 4:19,,
694736762451529729,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,2499252522,Rajkumar Goyal,"Mumbai, Maharashtra",null,2016-02-03 4:18,,
694736264075972609,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,132911028,nidhi bahuguna,india,null,2016-02-03 4:16,,
694735495998234624,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,1068350887,Sanjeev,"New Delhi, Delhi",null,2016-02-03 4:13,,
694735410119974912,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,269202647,Pavan Zavar,"Pune, India",null,2016-02-03 4:13,,
694735152950304768,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,437593016,Antithesis,,null,2016-02-03 4:12,,
694735044070408192,Bengaluru-based Ather Energy is set to charge the market with their smart electric scooter Ather S340 #greenenergy  https://t.co/NtR8eOiwzL,26971429,Ketan Sheth,pune,null,2016-02-03 4:11,,
694734828231495685,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,141208596,Suresh  Prabhu,India,null,2016-02-03 4:11,,
694734496789307392,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,3229744260,Iswaran N.P.,,null,2016-02-03 4:09,,
694734420184403968,RT @ketan72: Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,113655965,\u2745 Keep Smiling,,null,2016-02-03 4:09,,
694734200021192704,Delhi railway station will now have a waste-to-energy unit #greenenergy @sureshpprabhu  https://t.co/QuOBvAOBKp,26971429,Ketan Sheth,pune,null,2016-02-03 4:08,,
694733519214481408,RT @agripowerphm: Visiting Agripower systems again next week.Follow #agripower to see pics and videos  #greenenergy #cleanenergy https://t.\u2026,3161768583,mauri,,null,2016-02-03 4:05,,
694732779985174528,Visiting Agripower systems again next week.Follow #agripower to see pics and videos  #greenenergy #cleanenergy https://t.co/qSY0xLtCVE,2686526684,Agripower Pacific,"Honolulu, HI",null,2016-02-03 4:02,,
694732626607865856,RT WTatana #solarenergy #greenenergy  https://t.co/RI8rT9jGk4,3091964034,Solar Solutions Team,"Brentwood, CA",null,2016-02-03 4:02,,
694729701856661505,#solarenergy #greenenergy  https://t.co/TU1zgxh2Sv,1458536191,William Tatana,Auckland New Zealand,null,2016-02-03 3:50,,
694719518833299457,RT @agripowerphm: Visiting Agripower systems again next week.Follow #agripower to see pics and videos  #greenenergy #cleanenergy https://t.\u2026,480511700,freud sigmundy,,null,2016-02-03 3:10,,
694716176727846912,This is not modernization. It's a step backwards. #greenenergy https://t.co/NgkN7dlPvW,365019683,Brian Wilkerson,Corner of Time & Imagination,null,2016-02-03 2:56,,
694713804962336770,RT domeny24 S o l a r Photovoltaic\nhttps://t.co/u3MF2MM8PB\n\n#Solar #Photovoltaics #SolarEnergy #NewEnergy #GreenEnergy #News #domain #sale,3091964034,Solar Solutions Team,"Brentwood, CA",null,2016-02-03 2:47,,
694713803649499137,RT domeny24 S o l a r GreenEnergy . . .\nhttps://t.co/oWXDQdjFjj\n\n#Solar #Photovoltaics #Services #News #SolarEnergy #GreenEnergy #domain #\u2026,3091964034,Solar Solutions Team,"Brentwood, CA",null,2016-02-03 2:47,,
694713802043084801,RT domeny24 Green Energy\nhttps://t.co/AV2TRLu173\n\n#News #Services #SolarEnergy #Photovoltaic #Solar #GreenEnergy #PhotovoltaiK #Climate #d\u2026,3091964034,Solar Solutions Team,"Brentwood, CA",null,2016-02-03 2:47,,
694712397689405441,S o l a r Photovoltaic\nhttps://t.co/9u7dvCUtif\n\n#Solar #Photovoltaics #SolarEnergy #NewEnergy #GreenEnergy #News #domain #sale,411626519,DomainNamesForSale,Karlsruhe | Germany,null,2016-02-03 2:41,,
694711834092371969,S o l a r GreenEnergy . . .\nhttps://t.co/8A1dpqVngh\n\n#Solar #Photovoltaics #Services #News #SolarEnergy #GreenEnergy #domain #sale #sedo,411626519,DomainNamesForSale,Karlsruhe | Germany,null,2016-02-03 2:39,,
694711522631774209,Green Energy\nhttps://t.co/MqXnShEycE\n\n#News #Services #SolarEnergy #Photovoltaic #Solar #GreenEnergy #PhotovoltaiK #Climate #domain #sale,411626519,DomainNamesForSale,Karlsruhe | Germany,null,2016-02-03 2:38,,
694710495996178432,RT domeny24 S o l a r Green Energy . . .\nhttps://t.co/oWXDQdjFjj\n\n#Solar #Photovoltaics #Services #News #SolarEnergy #GreenEnergy #domain \u2026,3091964034,Solar Solutions Team,"Brentwood, CA",null,2016-02-03 2:34,,
694710348356653057,S o l a r Green Energy . . .\nhttps://t.co/8A1dpqVngh\n\n#Solar #Photovoltaics #Services #News #SolarEnergy #GreenEnergy #domain #sale,411626519,DomainNamesForSale,Karlsruhe | Germany,null,2016-02-03 2:33,,
694710009968627712,Visiting Agripower next week #agripower to see pics &amp; videos #greenenergy #waste Help and earn finder's fee https://t.co/NMwHqEDU4z,2686526684,Agripower Pacific,"Honolulu, HI",null,2016-02-03 2:32,,
694709479875727360,https://t.co/PfnRDdj40P You CAN escape the energy companies - this guy is 100% off grid #greenenergy #green https://t.co/GuxuYCd2Uh,2645516899,Green Geek,,null,2016-02-03 2:30,,
694702519197548545,If you are truly serious about #greenenergy and #climatechange @HillaryClinton is the best leveraged to make a difference #IowaCaucusresults,2690640301,Steve gould,"Louisville, KY",null,2016-02-03 2:02,,
694698851031195649,Does hydro power make you wet? https://t.co/g48kS4tQq8 - #hydropower #zazzle #greenenergy,527836331,Tulsa Tees,On another side quest...,null,2016-02-03 1:48,,
694698223542345728,....! do you hear the sound of #GreenEnergy? #CleanEnergy #environment https://t.co/L9MGXuX5bV https://t.co/sN4mcXkLyp,3545586734,AltProfits,,null,2016-02-03 1:45,,
694690608821227520,Renewable energy forecast to grow 9 percent in 2016 - FuelFix (blog) \u2604 #vrai777 \u26f1 $v \u2105 #GreenEnergy \u26c5 https://t.co/KZNUfwGZi4,4758506988,#Trending #Tech,,null,2016-02-03 1:15,,
694689327759032320,RT @AllanMargolin: #Greenenergy RISING despite drop in oil prices by @FromaHarrop https://t.co/cuLAxRa7ol via @DispatchAlerts @OphirBruck @\u2026,2575830003,Queen M. Sheba,Caribbean,null,2016-02-03 1:10,,
694680812457951232,RT @ClimateCare: Countries can deliver on #COP21 agreement by scaling up #GreenEnergy power by 2030 https://t.co/vPwkJb1nYD via @guardian #\u2026,3726901407,Bryony Holroyd,Newcastle ,null,2016-02-03 0:36,,
694676591952048128,When Should You Get a Home Energy Audit?: https://t.co/3ozZGDUOqR #solar #greenenergy #renewableenergy #cleanenergy #gogreen #gosolar,243416563,Shaun Brackett,California,null,2016-02-03 0:19,,
694669887466139648,Why #greenenergy prospers as #fossilfuel prices fall: Don Pittis https://t.co/2nu4bzfNS5,382207006,Mike Keenan,"Winnipeg, MB",null,2016-02-02 23:53,,
694667352315695104,RT @Eleanor_McEvoy: #GreenEnergy https://t.co/44sV3y26ok,1074204212,Sean Brennan,Belfast,null,2016-02-02 23:42,,
694664039855755264,https://t.co/PfnRDdj40P You CAN escape the energy companies - this guy is 100% off grid #greenenergy #green https://t.co/l06sp7hHJd,2645516899,Green Geek,,null,2016-02-02 23:29,,
694662957884637184,RT @Eleanor_McEvoy: #GreenEnergy https://t.co/44sV3y26ok,6227082,Gr\u00e1inne Walsh,Belfast/Dublin,null,2016-02-02 23:25,,
694661748280934401,RT @Eleanor_McEvoy: #GreenEnergy https://t.co/44sV3y26ok,47354627,Kate Walsh,"Tipperary, Ireland",null,2016-02-02 23:20,,
694661211288420352,#GreenEnergy https://t.co/44sV3y26ok,1469491038,Eleanor McEvoy,,null,2016-02-02 23:18,,
694657275022151681,Visiting Agripower systems again next week.Follow #agripower to see pics and videos  #greenenergy #cleanenergy https://t.co/jDhc444miY,2686526684,Agripower Pacific,"Honolulu, HI",null,2016-02-02 23:02,,
694654449332039683,RT @JustEnergyGroup: Learn about our #GreenEnergy options here: https://t.co/LeqbdW63c9 #GoGreen #JustEnergyGroup #EcoFriendly,156772034,Fernando Roca,Houston Texas,null,2016-02-02 22:51,,
694653558805938177,Learn about Commerce Energy\u2019s #GreenEnergy options here: https://t.co/O4qAzNpfNr  #GoGreen #EcoFriendly,533325704,Commerce Energy,U.S. & Canada,null,2016-02-02 22:48,,
694653314391281665,Learn about our #GreenEnergy options here: https://t.co/LeqbdW63c9 #GoGreen #JustEnergyGroup #EcoFriendly,380389113,Just Energy Group,"Mississauga, ON",null,2016-02-02 22:47,,
694651657976705025,Little known facts about #RenewableEnergy and why they matter. #GreenEnergy #environment https://t.co/m9LR1KD76C,3545586734,AltProfits,,null,2016-02-02 22:40,,
694651091816812544,Every citizen in the world has a role to play in harnessing #greenenergy &amp; replace coal and diesel  https://t.co/tJyVdWd8i9,101404358,Lakshmanan C,Boston,null,2016-02-02 22:38,,
694650610625482752,RT @saravitali: This is so cool! #greenenergy  https://t.co/8dBtgeTzb2,387561920,Hopineo LatinAmerica,France,null,2016-02-02 22:36,,
694644098704125952,The first solar-powered jacket is here https://t.co/NTMINfExVd #greenenergy #VentaAirwasher #cleanenergy #humidifier https://t.co/5ucDFPimYs,620934237,Venta Airwasher Inc.,Made in Germany,null,2016-02-02 22:10,,
694642150773002240,RT Marnibell #greenenergy #renewableenergy #solarenergy #solarpower #WindPower  https://t.co/lzIKn3dkL0,3091964034,Solar Solutions Team,"Brentwood, CA",null,2016-02-02 22:02,,
694641657376014336,Choose Clean Air With Me. https://t.co/FF65kLyyh5 #greenenergy #mlm #workfromhome #entrepreneur https://t.co/46NHWW4OWc,257294613,Phil Cooper,"Woodstock, il",null,2016-02-02 22:00,,
694641548999274496,#greenenergy #renewableenergy #solarenergy #solarpower #WindPower  https://t.co/mAQj2skFiK,19091904,Marnibella,,null,2016-02-02 22:00,,
694640662944198656,This is the kind of ingenuity we need to truly make a #greenenergy #hydrogen economy a reality. More to come! https://t.co/pYnU3dlAp0,524673657,Whitaker Irvin Jr.,"Park City, UT",null,2016-02-02 21:56,,
694639046736384000,https://t.co/4lNtflZbMc\n#resources #resourcemanagement #efficiency #tech #hightech #cleanenergy #greenenergy https://t.co/UGnE7Lbkhz,47961628,Yul Tolbert,Detroit,null,2016-02-02 21:50,,
694638107883409412,RT @agripowerphm: Visiting Agripower next week #agripower to see pics &amp; videos #greenenergy #waste Help and earn finder's fee https://t.co/\u2026,3403570857,Fr\u00e9d\u00e9ric Salem,"Laval, Qu\u00e9bec",null,2016-02-02 21:46,,
694638102472691713,Iltapalaa &amp; \u201cpari\u201d jaksoa Frendej\u00e4! #friends #partylite #greenenergy \ud83d\ude4f\ud83c\udffc by roosamart on Fe\u2026 https://t.co/PJ8SbH40Vo https://t.co/iauKii1BUN,2229533502,Green Power Monitor,,null,2016-02-02 21:46,,
694634607019495424,Visiting Agripower next week #agripower to see pics &amp; videos #greenenergy #waste Help and earn finder's fee https://t.co/VdWKL4DGFQ,2686526684,Agripower Pacific,"Honolulu, HI",null,2016-02-02 21:32,,
694634190046941184,"RT @GreenWayLife: \Los costes de mantenimiento en los coches el\u00e9ctricos / https://t.co/M0De5MZPIx\"" #eco #greenenergy  https://t.co/w5OrRx8O\u2026""",1100869332,Muak Studio,"Madrid, Spain",null,2016-02-02 21:31,,
694630739095240704,RT RuthFCarden #France putting down 1000km of road #solar panels https://t.co/vr1ANLg2Jt #greenenergy #renewableenergy #solarpower #happye\u2026,3091964034,Solar Solutions Team,"Brentwood, CA",null,2016-02-02 21:17,,
694629674224373761,28 High Converting Green Energy Book &amp; Video Packages https://t.co/A6ZTAaMysF #greenenergy #energy #greenenergybook #book #video,2789751190,onlinestore,,null,2016-02-02 21:13,,
694629487330381825,.@Microsoft just put a data center under water https://t.co/OL06Y98SQg via @CNNMoney #cloud #cleantech #greenenergy #innovation,2748205279,Edward Bridge II,Boston,null,2016-02-02 21:12,,
694628723442741249,@gcitytimes thanks so much for following us.  Looking forward to your advice! #green #greenenergy,83681219,Greenway Transit,"Durham, NC",null,2016-02-02 21:09,,
694628563912384517,#France putting down 1000km of road #solar panels https://t.co/m90rsDKvC2 #greenenergy #renewableenergy #solarpower #happyearth #roads,2841514481,Ruth Carden,Ireland,null,2016-02-02 21:08,,
694622921357021185,INFOGRAPHIC: Ending our fossil fuel addiction by 2050:  The world is totally hooked on fossil fue... https://t.co/Pou9Gc4uJY #greenenergy,631574866,Eva Vincent,USA,null,2016-02-02 20:46,,
694622879326040064,Drove the future home from work to try out. #i3 #bmw #greenenergy #hybrid #phev #pluginele\u2026 https://t.co/KTR04E6Cqo https://t.co/9xMaj7tDFl,2229533502,Green Power Monitor,,null,2016-02-02 20:46,,
694621207610679296,Prefabricated modular skid mounted and shipped in or as standard 20\u2019 or 40\u2019 shipping containers #greenenergy #biomassgoo.gl/9bgQbE,2686526684,Agripower Pacific,"Honolulu, HI",null,2016-02-02 20:39,,
694620457354461184,RT @solardude1 FREE Energy #Solar #Stirling Generator - Alternative #GreenEnergy https://t.co/yiSk6nLP1o,425172227,Free Energy Dude,,null,2016-02-02 20:36,,
694618777879756804,https://t.co/PfnRDdj40P You CAN escape the energy companies - this guy is 100% off grid #greenenergy #green https://t.co/zWAX8HFgaK,2645516899,Green Geek,,null,2016-02-02 20:29,,
694618147425554433,RT @solardude1: FREE Energy #Solar #Stirling Generator - Alternative #GreenEnergy https://t.co/WZzjfakR6T,54921176,ecoGeeks.com,"Racine, WI",null,2016-02-02 20:27,,
694617613624856577,#Greenenergy RISING despite drop in oil prices by @FromaHarrop https://t.co/cuLAxRa7ol via @DispatchAlerts @OphirBruck @meldcc @QueenMSheba,456865788,Allan Margolin,NYC USA,null,2016-02-02 20:25,,
694616283011268608,FREE Energy #Solar #Stirling Generator - Alternative #GreenEnergy https://t.co/WZzjfakR6T,54039049,Solar Dude,USA,null,2016-02-02 20:20,,
694615383471472640,"RT @wullrobertson: Ground still too wet, strong wind today but at least we're getting #greenenergy from our #recycledwindturbines yeah http\u2026",317935119,bek nunn,uk,null,2016-02-02 20:16,,
694611367068880896,\u201cLa recette du bonheur #greenenergy\u201d https://t.co/x5yefEQZYG https://t.co/obgnunL8j9,935668255,Le monde Auto,France,null,2016-02-02 20:00,,
694611249401737217,Ever taken a closer look at Earth's water supply? We generate #GreenEnergy + #FreshWater simultaneously at MIS! https://t.co/OexSlKh3yI,3772555289,M.I. Systems Corp.,,null,2016-02-02 20:00,,
694608640636891136,"Clean, quiet, natural environments are OUR business. #Hawaii #Greenenergy #Green #environmentprotection",4846554673,Scott Gibson,,null,2016-02-02 19:49,,
694607824584859648,This is so cool! #greenenergy  https://t.co/8dBtgeTzb2,258546386,#SustainableTourism,worldwide online,null,2016-02-02 19:46,,
694607306101624832,RT @agripowerphm: Visiting Agripower systems again next week.Follow #agripower to see pics and videos  #greenenergy #cleanenergy https://t.\u2026,1308579547,Save The Planet,"Seattle, WA",null,2016-02-02 19:44,,
694606226768945152,How Sustainable is #Africa's #GreenEnergy https://t.co/7s58tF3kGl,21993071,Viking Services,"Denver, CO",null,2016-02-02 19:40,,
